OTUID	SA118VXL	SA001V3L	SA002V1R	SA008V3R	SA009V3R	SA016V3R	SA024V3L	SA053V1R	SA055V3R	SA056V1R	SA057V1R	SA058V1L	SA064V5L	SA066V1R	SA069V3R	SA074V1R	SA076V1R	SA071VXR	SA077V1R	SA078V1R	SA081V1L	SA082V1R	SA087V1L	SA088V3L	SA094V1L	SA096V1R	SA091V1R	SA100V1L	SA101V1L	SA098V1L	SA104V1L	SA105V1L	SA106V1L	SA112V1R	SA115V1L	SA116V1L	SA120V1L	SA122V1L	SA123V1L	SA125V1L	SA126V1L	SA130V1R	SA132VXR	SA133V1R	SA135V1R	SA140V1R	SA141V1R	SA142V1L	SA143V1R	SA144V1L	SA145V1L	SA146V1L	SA147V1L	SA148V1L	SA121VXL	SA138V1R	SA114VXR	SA070V1L	SA084V1L	SA039V5L	SA109V1R	SA127V1L
New.CleanUp.ReferenceOTU47372	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	1	3	0	4	0	0	0	3	2	0	0	5	0	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	1	0	0	2	3	4	0
New.CleanUp.ReferenceOTU77826	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	4	0	0	0	0	0	0	2	0	1	0
New.CleanUp.ReferenceOTU69039	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
New.CleanUp.ReferenceOTU10802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
New.CleanUp.ReferenceOTU26160	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	3	0	0
New.CleanUp.ReferenceOTU46119	2	0	2	2	0	0	0	0	1	3	0	0	1	1	1	0	1	0	0	0	0	0	6	0	2	0	0	1	0	0	7	0	0	0	11	2	0	0	3	0	0	0	0	0	0	0	1	6	0	0	0	2	1	0	0	0	0	0	0	1	5	0
New.ReferenceOTU183	214	741	513	707	98	147	21	7	192	149	142	39	29	184	224	175	465	514	122	418	25	391	605	285	30	46	402	272	554	26	714	317	85	228	422	1502	120	110	862	0	267	153	124	16	348	5	70	524	0	65	493	346	667	13	1	490	94	38	264	773	530	97
New.CleanUp.ReferenceOTU54030	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0
New.CleanUp.ReferenceOTU73323	1	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	4	1	0	1	0	2	5	0	2	0	0	2	0	0	0	4	1	0	1	0	0	0	4	0	0	1	0	0	1	0	0	3	0	0	0	8	2	0	0	3	0	0	0	0	2	0
New.CleanUp.ReferenceOTU3048	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	2	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
New.CleanUp.ReferenceOTU39429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	14	0
New.CleanUp.ReferenceOTU59888	0	0	3	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0
New.ReferenceOTU55	217	609	651	1035	150	161	32	24	305	169	142	40	31	245	166	292	677	899	163	583	14	656	798	288	49	43	284	380	393	22	559	520	81	203	527	1235	104	246	982	0	191	198	192	19	377	5	174	941	0	112	446	525	875	11	2	825	148	66	506	592	591	236
New.CleanUp.ReferenceOTU66556	10	36	8	38	6	24	1	13	6	13	11	6	6	13	13	9	7	22	1	41	16	8	25	4	0	4	9	8	28	1	60	2	12	9	29	14	30	7	40	0	13	14	83	3	9	0	19	11	0	2	41	13	16	0	0	19	6	6	3	89	32	6
New.CleanUp.ReferenceOTU47798	2	3	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	3	0	0	0	0	0	1	1	0	3	0	4	0	0	0	0	1	5	0	2	0	6	0	0	1	0	0	0	0	0	0	7	0	0	0	0	1	1	0	0	7	0	0
New.CleanUp.ReferenceOTU79289	0	0	0	0	1	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
New.CleanUp.ReferenceOTU5807	0	0	0	0	3	18	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	2	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0
New.CleanUp.ReferenceOTU34457	0	0	0	0	0	4	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0
New.CleanUp.ReferenceOTU77327	0	0	0	0	1	9	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
New.CleanUp.ReferenceOTU10968	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	2	0
New.CleanUp.ReferenceOTU16499	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	25	21	1	0	0	34	0	0	0	0	0	0
New.CleanUp.ReferenceOTU38468	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0
New.CleanUp.ReferenceOTU76584	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	7	4	0	0	0	2	0	0	0	0	0	0
New.CleanUp.ReferenceOTU68579	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	10	1	0	0	4	0	0	1	0	0	0
New.CleanUp.ReferenceOTU82493	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	5	0	1	0	0	5	0	0	0	0	0	0	1	1	0
New.CleanUp.ReferenceOTU66203	1	0	0	2	0	0	0	0	0	0	0	0	0	1	1	1	0	11	0	1	0	0	0	0	0	0	0	0	1	0	1	2	0	0	3	2	0	0	0	0	0	3	1	0	0	0	0	8	0	2	1	0	4	0	0	0	1	1	0	0	1	0
New.CleanUp.ReferenceOTU83306	0	1	0	0	0	2	0	0	0	1	0	0	0	1	1	0	0	0	1	4	0	0	0	1	0	0	0	1	2	0	2	0	0	0	2	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	7	1	0
New.CleanUp.ReferenceOTU82717	0	0	4	3	1	2	0	0	0	3	0	0	1	0	0	4	0	16	0	8	0	1	1	0	0	0	0	0	0	0	0	6	0	0	1	3	0	1	2	0	0	3	0	1	0	0	0	8	0	0	4	4	2	0	0	5	1	0	3	0	1	0
New.CleanUp.ReferenceOTU61863	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	1	0	0	0	1	0	0	0	0	0
New.CleanUp.ReferenceOTU23838	0	1	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0
New.CleanUp.ReferenceOTU41876	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
New.CleanUp.ReferenceOTU59574	0	0	0	0	0	18	0	0	0	0	0	0	1	0	0	0	0	2	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	17	0	0	1	235	0	1	0	0	0	0	0	0	1	0	0
New.CleanUp.ReferenceOTU19286	0	1	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
New.CleanUp.ReferenceOTU40689	0	2	0	0	0	26	0	0	3	1	0	0	4	0	0	0	0	5	0	0	1	3	1	0	1	1	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2	17	0	0	0	265	0	1	0	0	0	1	0	1	0	0	0
New.ReferenceOTU422	1	0	0	0	1	6	0	4	3	0	0	0	0	0	0	1	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	0	2	0	3	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
New.CleanUp.ReferenceOTU32294	0	0	0	0	3	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	3	0	1	0	10	0	0	4	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	8	0	4	0	1	0	0
New.CleanUp.ReferenceOTU19658	0	0	0	2	2	0	0	1	0	0	0	0	0	1	2	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	1	0	0	7	2	1	1	0	0	0	1	1	3	0	0	1	5	0	0	0	0	1	1	0	0	2	0	1	0	1	0	0
New.CleanUp.ReferenceOTU3620	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	9	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
New.CleanUp.ReferenceOTU46213	1	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
New.CleanUp.ReferenceOTU64560	1	0	1	3	0	0	0	0	0	1	0	0	0	0	0	1	1	2	0	0	0	0	2	0	0	0	0	0	7	0	2	1	0	0	0	5	0	0	3	0	1	0	0	1	0	0	1	2	0	0	0	2	0	0	0	0	0	0	3	1	2	0
974499	0	0	0	0	0	1	3	34	0	0	1	2	0	0	2	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	12	0	0	3	0	0	1	1	4	0	9	0	0	0	0	7	0	0	0	2	1	0	0	0	1	2	0	11	0	0	0
4110006	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	1	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	1	0	0	3	0	5	0	0	0	0	0	0	0	0	1	0
752099	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
517605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	22	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
New.ReferenceOTU531	53	118	193	211	30	29	3	12	64	22	18	5	6	58	36	79	178	219	78	120	7	133	192	52	13	11	87	106	94	1	109	103	18	61	94	364	20	39	218	0	31	55	38	3	111	2	21	172	0	40	96	147	184	10	0	157	21	6	145	103	182	34
New.CleanUp.ReferenceOTU33806	1	1	0	5	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	3	0	0	1	0	0	0
New.ReferenceOTU103	40	84	366	258	53	33	2	0	84	42	13	6	13	89	24	56	127	190	42	103	0	189	158	18	17	5	7	69	26	16	171	85	5	13	164	651	5	97	111	0	14	55	50	4	55	6	21	247	0	15	47	135	242	2	0	220	25	18	142	42	244	28
New.ReferenceOTU479	8	5	3	113	1	9	1	0	10	2	8	2	0	1	1	4	1	8	12	3	0	4	7	1	3	0	0	37	2	0	5	62	2	5	9	242	0	49	76	0	0	4	10	0	2	1	5	135	0	1	1	0	101	0	0	32	0	0	0	2	57	46
New.CleanUp.ReferenceOTU54281	1	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
393051	200	398	295	186	175	129	14	25	327	129	173	57	88	267	219	155	412	584	81	499	14	408	348	209	13	52	386	148	276	31	474	96	86	195	276	111	129	92	315	25	199	380	161	17	357	2	27	305	5	143	470	364	181	107	3	409	146	57	246	605	147	27
New.CleanUp.ReferenceOTU73930	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
New.CleanUp.ReferenceOTU15085	4	6	0	28	0	1	0	0	2	7	0	0	0	1	0	2	5	21	0	8	0	2	7	1	1	0	0	6	6	0	9	6	0	2	7	19	2	0	20	0	4	2	2	0	3	0	5	10	0	0	10	5	7	0	0	14	2	0	3	24	5	0
New.ReferenceOTU253	1	5	1	15	1	11	0	0	2	12	0	0	0	0	2	2	4	5	1	7	0	0	9	4	6	1	2	3	17	1	26	6	0	0	25	12	0	1	16	0	3	0	1	0	3	1	3	2	0	0	11	2	3	0	0	24	1	1	1	35	4	1
New.ReferenceOTU92	2	2	9	86	1	2	0	0	6	4	2	0	1	2	0	33	13	73	0	36	0	11	20	0	0	0	0	6	6	1	14	20	0	2	27	58	0	0	36	0	0	1	1	1	2	0	2	40	0	0	20	10	36	0	0	38	0	1	10	0	19	0
New.CleanUp.ReferenceOTU4612	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0
New.CleanUp.ReferenceOTU82721	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	1	1	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	1	1	0	0	1	1	0	2	1	3	0
New.CleanUp.ReferenceOTU67138	0	4	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	3	0	3	0	0	2	0	0	0	0	2	2	0	5	0	1	0	4	1	0	0	6	0	2	0	0	0	2	0	4	0	0	0	3	0	1	0	0	0	0	0	0	10	0	0
New.CleanUp.ReferenceOTU60146	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	1	0	11	0	3	0	1	5	0	0	0	0	1	0	0	2	1	0	0	2	3	0	2	1	0	0	1	0	0	1	0	0	4	0	0	1	1	6	0	0	5	0	0	2	0	3	0
New.CleanUp.ReferenceOTU9178	1	13	4	8	0	3	0	0	0	1	1	0	2	1	4	0	0	6	0	7	0	0	5	4	0	0	4	0	12	0	10	0	0	2	5	11	2	0	11	0	2	2	3	0	1	0	4	1	0	0	9	2	2	0	0	1	0	0	0	31	5	0
New.ReferenceOTU224	0	0	3	14	0	0	0	0	0	0	0	0	0	0	0	5	1	8	0	2	0	4	4	0	0	0	0	1	1	0	1	3	0	0	3	12	0	1	5	0	0	0	0	0	1	0	0	10	0	0	2	2	4	0	0	4	0	0	3	2	3	0
New.CleanUp.ReferenceOTU54695	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
New.CleanUp.ReferenceOTU5815	0	2	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	12	0	0	0	0	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
New.ReferenceOTU242	1	1	0	13	6	2	0	36	0	1	1	0	2	11	13	0	0	2	1	9	0	0	12	1	0	0	2	1	1	0	2	0	0	61	10	2	0	0	2	0	0	2	38	0	2	0	58	1	0	1	2	0	0	0	0	1	0	1	0	7	0	0
New.CleanUp.ReferenceOTU58495	0	0	0	1	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
New.CleanUp.ReferenceOTU82881	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
New.CleanUp.ReferenceOTU11887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0
New.ReferenceOTU462	3	0	0	0	4	0	0	0	11	0	0	1	1	0	0	3	0	14	0	6	0	2	2	0	0	11	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	8	0	1	8	23	2	0	0	70	0	0	0	0	0	0
New.CleanUp.ReferenceOTU37282	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	2	26	0	0	0	4	0	0	1	0	3	0
New.CleanUp.ReferenceOTU79472	1	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
New.CleanUp.ReferenceOTU60951	0	0	3	2	1	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
New.CleanUp.ReferenceOTU24051	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	8	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
New.CleanUp.ReferenceOTU82932	0	0	0	0	26	27	0	0	0	9	0	0	3	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	9	8	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0
New.CleanUp.ReferenceOTU34720	3	0	44	2	136	116	0	0	43	53	2	39	24	3	0	2	41	13	0	12	0	5	0	0	33	3	0	0	0	27	100	0	109	22	2	1	0	70	52	0	17	56	6	1	0	0	0	4	0	1	1	1	0	0	0	4	0	101	1	0	14	1
New.CleanUp.ReferenceOTU29968	0	0	0	0	84	132	0	0	2	57	0	0	3	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	93	18	0	67	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0
New.CleanUp.ReferenceOTU41863	0	0	0	0	16	24	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	11	6	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0
New.ReferenceOTU223	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
New.ReferenceOTU279	0	3	1	0	0	0	0	0	1	0	0	0	238	0	0	43	0	0	0	0	0	3	10	0	0	58	3	0	1	0	6	0	0	0	0	0	0	1	0	0	317	1	3	0	0	0	8	0	0	0	209	348	0	0	2	272	0	0	1	0	1	0
New.CleanUp.ReferenceOTU70035	3	0	0	6	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
New.ReferenceOTU221	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
New.CleanUp.ReferenceOTU20691	0	0	0	2	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
New.CleanUp.ReferenceOTU66285	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
New.CleanUp.ReferenceOTU36104	0	0	0	2	34	8	0	0	6	5	1	1	3	4	1	0	0	0	0	2	0	0	1	0	10	0	0	1	0	13	10	0	3	1	28	0	0	15	1	0	0	0	2	0	0	8	0	2	0	0	0	0	0	0	0	8	0	16	0	1	4	0
New.CleanUp.ReferenceOTU45631	14	0	0	2	0	0	0	0	0	1	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	5	0	0	0	1	0	0	1	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	2	0
New.CleanUp.ReferenceOTU75255	0	0	0	0	6	5	0	0	3	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	13	1	0	0	0	7	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	2	0
New.CleanUp.ReferenceOTU78025	77	16	4	27	11	4	0	0	21	1	82	4	2	20	57	3	13	169	7	22	0	3	6	5	0	3	7	42	3	8	11	28	0	24	37	7	2	78	15	0	1	7	23	1	8	1	1	195	0	10	21	20	55	0	0	17	2	2	0	105	10	16
New.CleanUp.ReferenceOTU12692	0	0	0	0	0	0	0	2	0	0	2	0	0	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
New.CleanUp.ReferenceOTU48713	0	0	0	0	4	5	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	33	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
New.CleanUp.ReferenceOTU62374	1	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
New.CleanUp.ReferenceOTU32069	0	0	0	0	0	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0
New.ReferenceOTU344	33	3	3	5	2	1	0	0	22	1	73	1	0	26	1	1	17	10	7	53	2	6	0	0	0	4	3	122	2	50	8	7	0	1	0	4	0	2	2	0	0	22	0	1	6	0	1	21	0	1	12	1	2	0	0	24	0	0	1	1	50	0
New.CleanUp.ReferenceOTU19300	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
New.CleanUp.ReferenceOTU30717	0	2	0	5	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
New.ReferenceOTU270	1	3	0	23	1	0	0	0	6	0	0	0	1	2	6	3	0	0	0	29	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	3	3	0	0	0	0	0	1	1	0	3	0	0	1	0	0	0	0	0	0
New.CleanUp.ReferenceOTU2226	26	7	0	6	0	3	0	1	4	1	1	0	0	0	0	0	0	5	1	8	2	0	0	0	0	0	0	2	1	0	0	0	10	1	0	1	0	1	0	0	1	2	5	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	13	1	0
New.CleanUp.ReferenceOTU28065	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0
New.CleanUp.ReferenceOTU57429	1	0	0	1	0	2	0	0	22	1	3	2	0	1	1	4	0	0	0	21	2	4	2	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	9	0
